symbol,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
TAH.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,424000000.0,129000000.0,553000000.0,117000000.0,0.0,228000000.0,898000000.0,609000000.0,7038000000.0,3059000000.0,10097000000.0,129000000.0,0.0,136000000.0,10971000000.0,0.0,11869000000.0,1237000000.0,224000000.0,0.0,0.0,255000000.0,1716000000.0,2561000000.0,0.0,526000000.0,370000000.0,3457000000.0,0.0,5173000000.0,9230000000.0,-1864000000.0,-670000000.0,0.0,6696000000.0,11869000000.0,258000000.0,2785000000.0,2361000000.0,,
SXL.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,75420000.0,0.0,75420000.0,88874000.0,0.0,9813000.0,174107000.0,185888000.0,9959000.0,937944000.0,947903000.0,5969000.0,0.0,12974000.0,1152734000.0,0.0,1326841000.0,10780000.0,9868000.0,0.0,7306000.0,69391000.0,97345000.0,230326000.0,90142000.0,259701000.0,6808000.0,586977000.0,0.0,684322000.0,1542884000.0,-826518000.0,-73847000.0,0.0,642519000.0,1326841000.0,0.0,240194000.0,164774000.0,,
ZGYHU,2021-06-30,USD,,2021-06-30,2021-06-30,2021,FY,256.0,0.0,256.0,0.0,0.0,29100.0,29356.0,0.0,0.0,0.0,0.0,0.0,0.0,70409613.0,70409613.0,0.0,70438969.0,482213.0,1380000.0,0.0,0.0,182796.0,2045009.0,0.0,0.0,0.0,4381388.0,4381388.0,0.0,6426397.0,70382045.0,-6369473.0,0.0,0.0,64012572.0,70438969.0,0.0,1380000.0,1379744.0,,
MSGS,2021-06-30,USD,0001636519,2021-08-19,2021-08-19,2021,FY,64902000.0,0.0,64902000.0,80617000.0,0.0,39727000.0,185246000.0,739237000.0,226955000.0,113839000.0,340794000.0,0.0,15943000.0,28719000.0,1124693000.0,0.0,1309939000.0,2226000.0,71951000.0,0.0,131025000.0,163076000.0,368278000.0,1046152000.0,31603000.0,0.0,65772000.0,1143527000.0,0.0,1511805000.0,249000.0,-78898000.0,-2027000.0,-123632000.0,-204308000.0,1307497000.0,0.0,1118103000.0,1053201000.0,https://www.sec.gov/Archives/edgar/data/1636519/000163651921000010/0001636519-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1636519/000163651921000010/msgs-20210630.htm
097870.KS,2021-06-30,KRW,,2021-06-30,2021-06-30,2021,FY,21903848630.0,1360114600.0,23263963230.0,0.0,6082282940.0,14480137790.0,43826383960.0,26819239200.0,0.0,458213120.0,458213120.0,12526620510.0,0.0,1360114120.0,41164186950.0,0.0,84990570910.0,2234444020.0,3594743430.0,876400760.0,0.0,4105170700.0,9934358150.0,450104080.0,0.0,874051230.0,0.0,1324155310.0,0.0,11258513460.0,4245000000.0,48941924680.0,0.0,18940407420.0,72127332100.0,83385845560.0,13886735110.0,4044847510.0,-17859001120.0,,
0825.HK,2021-06-30,HKD,,2021-06-30,2021-06-30,2021,FY,840752000.0,728669000.0,1569421000.0,0.0,89428000.0,356988000.0,2015837000.0,4108026000.0,1353451000.0,780715000.0,2134166000.0,-728373000.0,0.0,6647982000.0,12161801000.0,0.0,14177638000.0,993805000.0,2072675000.0,63860000.0,0.0,1317191000.0,4383671000.0,4354394000.0,0.0,971246000.0,0.0,5325640000.0,0.0,9709311000.0,168615000.0,0.0,0.0,4299712000.0,4468327000.0,14177638000.0,296000.0,6427069000.0,5586317000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
NWSA,2021-06-30,USD,0001564708,2021-08-10,2021-08-10 07:08:23,2021,FY,2236000000.0,0.0,2236000000.0,1498000000.0,253000000.0,469000000.0,4456000000.0,3307000000.0,4653000000.0,2179000000.0,6832000000.0,351000000.0,378000000.0,1447000000.0,12315000000.0,0.0,16771000000.0,321000000.0,171000000.0,30000000.0,473000000.0,2269000000.0,3234000000.0,3401000000.0,0.0,260000000.0,730000000.0,4391000000.0,0.0,7625000000.0,6000000.0,-2911000000.0,-941000000.0,12057000000.0,8211000000.0,15836000000.0,0.0,3572000000.0,1336000000.0,https://www.sec.gov/Archives/edgar/data/1564708/000156470821000029/0001564708-21-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1564708/000156470821000029/nws-20210630.htm
GRVI,2021-06-30,USD,0001775194,2021-09-28,2021-09-28 16:09:54,2021,FY,14534211.0,0.0,14534211.0,1277662.0,2094952.0,386258.0,18293083.0,3249843.0,2413813.0,1845166.0,4258979.0,0.0,1403591.0,49068.0,8961481.0,0.0,27254564.0,1604723.0,646632.0,120776.0,485973.0,3081833.0,5819161.0,217430.0,0.0,0.0,0.0,217430.0,0.0,6036591.0,15262.0,-4170036.0,0.0,25372247.0,21217973.0,27254564.0,0.0,864062.0,-13670149.0,https://www.sec.gov/Archives/edgar/data/1775194/000147793221006796/0001477932-21-006796-index.htm,https://www.sec.gov/Archives/edgar/data/1775194/000147793221006796/grvi_10k.htm
QAN.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,2221000000.0,176000000.0,2397000000.0,584000000.0,279000000.0,170000000.0,3430000000.0,11896000000.0,166000000.0,683000000.0,849000000.0,242000000.0,675000000.0,788000000.0,14450000000.0,0.0,17880000000.0,1813000000.0,1352000000.0,0.0,3277000000.0,1153000000.0,7595000000.0,6877000000.0,2154000000.0,0.0,738000000.0,9769000000.0,0.0,17364000000.0,3168000000.0,-3087000000.0,432000000.0,0.0,513000000.0,17877000000.0,418000000.0,8229000000.0,6008000000.0,,
PRO.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,3127403.0,100662.0,3228065.0,2552412.0,0.0,717480.0,6497957.0,1165574.0,2126815.0,6022366.0,8149181.0,0.0,796723.0,7489.0,10118967.0,0.0,16616924.0,677050.0,531757.0,0.0,3199630.0,1890203.0,6298640.0,541143.0,1139360.0,383818.0,154806.0,2219127.0,0.0,8517767.0,28501869.0,-20049046.0,-31390.0,0.0,8421433.0,16939200.0,0.0,1072900.0,-2054503.0,,
WILD.TO,2021-06-30,CAD,,2021-06-30,2021-06-30,2021,FY,78431000.0,0.0,78431000.0,195240000.0,147783000.0,19810000.0,441264000.0,47229000.0,53164000.0,534248000.0,587412000.0,0.0,0.0,51997000.0,686638000.0,0.0,1127902000.0,0.0,78363000.0,0.0,42004000.0,130299000.0,250666000.0,513269000.0,0.0,10328000.0,50726000.0,574323000.0,0.0,824989000.0,367359000.0,-316424000.0,-21391000.0,39044000.0,68588000.0,893577000.0,0.0,591632000.0,513201000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=WildBrain Ltd.&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=WildBrain Ltd.&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
PFP.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,7496000.0,0.0,7496000.0,4946000.0,4389000.0,47632000.0,64463000.0,187539000.0,131687000.0,0.0,131687000.0,0.0,3470000.0,181000.0,322877000.0,0.0,387340000.0,2322000.0,18742000.0,0.0,0.0,63515000.0,84579000.0,104733000.0,0.0,8716000.0,2400000.0,115849000.0,0.0,200428000.0,203418000.0,-16408000.0,-98000.0,0.0,186912000.0,387340000.0,0.0,123475000.0,115979000.0,,
CVAT,2021-06-30,USD,0001376793,2021-10-13,2021-10-13 17:18:00,2021,FY,1363000.0,0.0,1363000.0,6000.0,25000.0,0.0,1394000.0,427000.0,0.0,0.0,0.0,0.0,0.0,10000.0,437000.0,0.0,1831000.0,342000.0,58000.0,0.0,727000.0,668000.0,1795000.0,447000.0,0.0,0.0,0.0,447000.0,0.0,2242000.0,208000.0,-24627000.0,0.0,24008000.0,-411000.0,1831000.0,0.0,505000.0,-858000.0,https://www.sec.gov/Archives/edgar/data/1376793/000168316821004823/0001683168-21-004823-index.htm,https://www.sec.gov/Archives/edgar/data/1376793/000168316821004823/cavitation_10k-063021.htm
RDY.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,11995000.0,0.0,11995000.0,7141000.0,0.0,2469000.0,21605000.0,3332000.0,81431000.0,59267000.0,140698000.0,0.0,2593000.0,1362000.0,147985000.0,0.0,169590000.0,1695000.0,996000.0,0.0,0.0,41866000.0,44557000.0,32571000.0,0.0,0.0,17364000.0,49935000.0,0.0,94492000.0,159095000.0,-1329000.0,-82668000.0,0.0,75098000.0,169590000.0,0.0,33567000.0,21572000.0,,
NYR.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,13750743.0,0.0,13750743.0,1359133.0,0.0,1688.0,15111564.0,8443.0,0.0,37000.0,37000.0,0.0,0.0,0.0,45443.0,0.0,15157007.0,588029.0,0.0,0.0,0.0,77352.0,665381.0,0.0,0.0,0.0,0.0,0.0,0.0,665381.0,25320332.0,-15555619.0,4726913.0,0.0,14491626.0,15157007.0,0.0,0.0,-13750743.0,,
REA.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,168869000.0,0.0,168869000.0,126878000.0,0.0,391265000.0,687012000.0,89369000.0,578972000.0,257472000.0,836444000.0,309195000.0,13911000.0,436355000.0,1685274000.0,0.0,2372286000.0,5909000.0,8822000.0,0.0,0.0,336837000.0,351568000.0,486781000.0,0.0,55126000.0,339590000.0,881497000.0,0.0,1233065000.0,152140000.0,876547000.0,40358000.0,0.0,1069045000.0,2302110000.0,0.0,495603000.0,326734000.0,,
6920.T,2021-06-30,JPY,,2021-06-30,2021-06-30,2021,FY,27918181000.0,0.0,27918181000.0,0.0,53888629000.0,19919087000.0,101725897000.0,9918780000.0,0.0,0.0,3070200000.0,0.0,1768066000.0,2242437000.0,16999483000.0,5000.0,118725385000.0,6484833000.0,0.0,4701896000.0,0.0,56499610000.0,62984443000.0,0.0,0.0,0.0,552633000.0,552633000.0,0.0,63537076000.0,931000000.0,53026001000.0,0.0,1231309000.0,55188310000.0,118725386000.0,2006501000.0,0.0,-27918181000.0,,
PGL.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,80377000.0,1095000.0,81472000.0,393425000.0,0.0,2452000.0,477349000.0,5687000.0,0.0,7213000.0,7213000.0,0.0,14261000.0,0.0,27161000.0,0.0,504510000.0,7763000.0,48928000.0,0.0,0.0,5611000.0,62302000.0,317693000.0,0.0,0.0,0.0,317693000.0,0.0,379995000.0,610919000.0,-63929000.0,-422475000.0,0.0,124515000.0,504510000.0,0.0,366621000.0,286244000.0,,
PLS.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,99712000.0,0.0,99712000.0,24291000.0,38621000.0,1415000.0,164039000.0,785681000.0,0.0,0.0,0.0,0.0,0.0,0.0,785681000.0,0.0,949720000.0,14694000.0,13344000.0,0.0,0.0,141914000.0,169952000.0,153621000.0,0.0,0.0,51902000.0,205523000.0,0.0,375475000.0,821391000.0,-254392000.0,7246000.0,0.0,574245000.0,949720000.0,0.0,166965000.0,67253000.0,,
EMT.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,686415.0,296250.0,982665.0,73623.0,0.0,0.0,1056288.0,2798092.0,0.0,0.0,0.0,0.0,0.0,0.0,2798092.0,0.0,3854380.0,110814.0,0.0,0.0,0.0,23000.0,133814.0,0.0,0.0,0.0,0.0,0.0,0.0,133814.0,14837155.0,-12289502.0,1172913.0,0.0,3720566.0,3854380.0,0.0,0.0,-686415.0,,
ELT.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,5542252.0,0.0,5542252.0,227294.0,0.0,0.0,5769546.0,11402917.0,0.0,0.0,0.0,0.0,0.0,76497.0,11479414.0,0.0,17248960.0,1076657.0,1556627.0,0.0,0.0,29675.0,2662959.0,9931.0,0.0,0.0,0.0,9931.0,0.0,2672890.0,28740673.0,-14243171.0,78568.0,0.0,14576070.0,17248960.0,0.0,1566558.0,-3975694.0,,
EMR.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,22761000.0,204000.0,22965000.0,6264000.0,1510000.0,896000.0,31635000.0,218475000.0,0.0,0.0,0.0,0.0,0.0,0.0,218475000.0,0.0,250110000.0,10728000.0,0.0,0.0,0.0,43943000.0,54671000.0,0.0,0.0,0.0,90371000.0,90371000.0,0.0,145042000.0,195352000.0,-91756000.0,1472000.0,0.0,105068000.0,250110000.0,0.0,0.0,-22761000.0,,
KOSS,2021-06-30,USD,0000056701,2021-08-20,2021-08-20,2021,FY,6950215.0,0.0,6950215.0,2240785.0,5901512.0,456004.0,15548516.0,3586635.0,0.0,0.0,0.0,0.0,0.0,7188994.0,10775629.0,0.0,26324145.0,398433.0,288949.0,4543.0,695640.0,669102.0,2052124.0,2016506.0,188932.0,0.0,2491482.0,4696920.0,0.0,6749044.0,43044.0,8729939.0,0.0,10802118.0,19575101.0,26324145.0,0.0,2305455.0,-4644760.0,https://www.sec.gov/Archives/edgar/data/56701/000005670121000024/0000056701-21-000024-index.htm,https://www.sec.gov/Archives/edgar/data/56701/000005670121000024/koss-20210630x10k.htm
BTB,2021-06-30,USD,0001543268,2021-06-30,2021-06-30,2021,FY,21158368.0,2526328.0,23684696.0,17702221.0,1466996.0,278432.0,43132345.0,12802519.0,9573081.0,68655.0,9641736.0,1557013.0,0.0,20827.0,24022095.0,0.0,67154440.0,119071.0,263023.0,147759.0,228863.0,242287.0,853244.0,827086.0,0.0,0.0,0.0,827086.0,0.0,1680330.0,2039.0,-18413627.0,-2781485.0,80917821.0,59724748.0,61405078.0,4083341.0,1090109.0,-20068259.0,,
PTB.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,20663000.0,0.0,20663000.0,23782000.0,50105000.0,4947000.0,99497000.0,24413000.0,11953000.0,0.0,11953000.0,0.0,2888000.0,10644000.0,49898000.0,0.0,149395000.0,8299000.0,10290000.0,0.0,1350000.0,7247000.0,27186000.0,21448000.0,1367000.0,5571000.0,175000.0,28561000.0,0.0,55747000.0,82156000.0,-5338000.0,16830000.0,0.0,93648000.0,149395000.0,0.0,31738000.0,11075000.0,,
UPDC,2021-06-30,USD,0000836937,2021-10-13,2021-10-13 16:10:43,2021,FY,16414.0,0.0,16414.0,0.0,0.0,0.0,16414.0,82490.0,416981.0,0.0,416981.0,0.0,0.0,2365.0,501836.0,0.0,518250.0,155394.0,303314.0,0.0,0.0,321762.0,780470.0,16241.0,0.0,0.0,0.0,16241.0,0.0,796711.0,973755.0,-3804474.0,0.0,2558162.0,-272557.0,524154.0,0.0,319555.0,303141.0,https://www.sec.gov/Archives/edgar/data/836937/000121465921010446/0001214659-21-010446-index.htm,https://www.sec.gov/Archives/edgar/data/836937/000121465921010446/s10621010k.htm
AQI.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,4512532.0,0.0,4512532.0,300502.0,0.0,219016.0,5032050.0,1916988.0,0.0,0.0,0.0,0.0,0.0,486388.0,2403376.0,0.0,7435426.0,270608.0,218750.0,0.0,0.0,461479.0,950837.0,147140.0,0.0,0.0,0.0,147140.0,0.0,1097977.0,25793913.0,-24362604.0,4906140.0,0.0,6337449.0,7435426.0,0.0,365890.0,-4146642.0,,
MSON,2021-06-30,USD,0000880432,2021-09-02,2021-09-02,2021,FY,31045935.0,0.0,31045935.0,11349976.0,15752155.0,1118492.0,59266558.0,10542291.0,108234664.0,20530292.0,128764956.0,0.0,0.0,286413.0,139593660.0,0.0,198860218.0,4486737.0,7020714.0,0.0,0.0,11184656.0,22692107.0,40108655.0,0.0,72812.0,787015.0,40968482.0,0.0,63660589.0,1741.0,-53784596.0,0.0,188982484.0,135199629.0,198860218.0,0.0,47129369.0,16083434.0,https://www.sec.gov/Archives/edgar/data/880432/000149315221021878/0001493152-21-021878-index.htm,https://www.sec.gov/Archives/edgar/data/880432/000149315221021878/form10-k.htm
KIE.L,2021-06-30,GBP,,2021-06-30,2021-06-30,2021,FY,391200000.0,2000000.0,393200000.0,0.0,54700000.0,552400000.0,1000300000.0,139800000.0,536700000.0,160500000.0,697200000.0,108300000.0,138000000.0,197400000.0,1280700000.0,0.0,2281000000.0,369400000.0,65600000.0,144200000.0,0.0,798500000.0,1233500000.0,498700000.0,0.0,0.0,113800000.0,612500000.0,0.0,1846000000.0,4500000.0,-610800000.0,0.0,1042500000.0,436200000.0,2282200000.0,110300000.0,564300000.0,173100000.0,https://find-and-update.company-information.service.gov.uk/search/companies?q=Kier+Group+plc,https://find-and-update.company-information.service.gov.uk/search/companies?q=Kier+Group+plc
1047.HK,2021-06-30,HKD,,2021-06-30,2021-06-30,2021,FY,206579000.0,0.0,206579000.0,0.0,238324000.0,348191000.0,793094000.0,143691000.0,0.0,0.0,0.0,0.0,8132000.0,157239000.0,309062000.0,0.0,1102156000.0,78252000.0,324492000.0,13057000.0,0.0,70735000.0,473479000.0,4014000.0,0.0,4496000.0,23000.0,8533000.0,0.0,482012000.0,36920000.0,428300000.0,0.0,154924000.0,620144000.0,1102156000.0,2226000.0,328506000.0,121927000.0,https://www1.hkexnews.hk/search/titlesearch.xhtml,https://www1.hkexnews.hk/search/titlesearch.xhtml
PINC,2021-06-30,USD,0001577916,2021-08-17,2021-08-17 16:24:18,2021,FY,129141000.0,0.0,129141000.0,408730000.0,176376000.0,68049000.0,782296000.0,272470000.0,999913000.0,396642000.0,1396555000.0,153224000.0,781824000.0,136529000.0,2740602000.0,0.0,3522898000.0,85413000.0,174243000.0,0.0,34058000.0,423070000.0,716784000.0,347430000.0,0.0,18524000.0,210267000.0,576221000.0,0.0,1293005000.0,1225000.0,169474000.0,0.0,2059194000.0,2229893000.0,3522898000.0,0.0,521673000.0,392532000.0,https://www.sec.gov/Archives/edgar/data/1577916/000157791621000009/0001577916-21-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1577916/000157791621000009/pinc-20210630.htm
OLG.PA,2021-06-30,EUR,,2021-06-30,2021-06-30,2021,FY,69869000.0,0.0,69869000.0,0.0,2863000.0,82485000.0,155217000.0,364340000.0,1919000.0,137811000.0,139730000.0,0.0,3431000.0,35554000.0,543055000.0,0.0,698272000.0,31342000.0,72746000.0,10452000.0,0.0,79782000.0,183870000.0,343516000.0,0.0,0.0,49064000.0,392580000.0,0.0,576450000.0,88891000.0,-106970000.0,0.0,136665000.0,118586000.0,695036000.0,11531000.0,416262000.0,346393000.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=O.L.G#phrase=O.L.G,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=O.L.G#phrase=O.L.G
MIR.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,27826000.0,3650000.0,31476000.0,362000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590248000.0,0.0,0.0,0.0,618442000.0,618442000.0,181000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89985000.0,0.0,0.0,100672000.0,100672000.0,250948000.0,26264000.0,240558000.0,0.0,517770000.0,618442000.0,593898000.0,0.0,-27826000.0,,
AMH.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,10933000.0,0.0,0.0,3315000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371865000.0,0.0,0.0,0.0,386113000.0,386113000.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45035000.0,0.0,0.0,50770000.0,50770000.0,208987000.0,9452000.0,116904000.0,0.0,335343000.0,386113000.0,0.0,0.0,-10933000.0,,
ACB.TO,2021-06-30,CAD,,2021-06-30,2021-06-30,2021,FY,421457000.0,3751000.0,425208000.0,56482000.0,137721000.0,46481000.0,665892000.0,606093000.0,887737000.0,367448000.0,1255185000.0,289000.0,0.0,77272000.0,1938839000.0,0.0,2604731000.0,13277000.0,40937000.0,4672000.0,4169000.0,57992000.0,116375000.0,358613000.0,0.0,0.0,92043000.0,450656000.0,0.0,567031000.0,6424296000.0,-4321085000.0,-65511000.0,0.0,2037700000.0,2604731000.0,4040000.0,399550000.0,-21907000.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Aurora Cannabis Inc.&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Aurora Cannabis Inc.&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
AEF.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,27813000.0,0.0,27813000.0,4682000.0,0.0,1535000.0,34030000.0,1891000.0,0.0,0.0,0.0,645000.0,2900000.0,0.0,5436000.0,0.0,39466000.0,5590000.0,740000.0,0.0,0.0,7617000.0,13947000.0,834000.0,0.0,35000.0,470000.0,1339000.0,0.0,15286000.0,10676000.0,12470000.0,1034000.0,0.0,24180000.0,39466000.0,0.0,1574000.0,-26239000.0,,
AD8.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,38429000.0,364000.0,38793000.0,3199000.0,1855000.0,27952000.0,71799000.0,3401000.0,0.0,14094000.0,14094000.0,444000.0,68000.0,0.0,18007000.0,0.0,89806000.0,1342000.0,656000.0,0.0,718000.0,6528000.0,9244000.0,1432000.0,106000.0,0.0,169000.0,1707000.0,0.0,10951000.0,126947000.0,-50353000.0,2261000.0,0.0,78855000.0,89806000.0,808000.0,2088000.0,-36341000.0,,
AOP.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,36658541.0,0.0,36658541.0,206730.0,0.0,42845.0,36908116.0,21311376.0,0.0,0.0,0.0,0.0,0.0,0.0,21311376.0,0.0,58219492.0,1190313.0,16354.0,0.0,0.0,283516.0,1490183.0,53995.0,0.0,4271731.0,0.0,4325726.0,0.0,5815909.0,59644229.0,-14027727.0,6787081.0,0.0,52403583.0,58219492.0,0.0,70349.0,-36588192.0,,
ASQ.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,5836378.0,0.0,5836378.0,7539.0,0.0,155525.0,5999442.0,2276488.0,0.0,0.0,0.0,0.0,0.0,200000.0,2476488.0,0.0,8475930.0,36509.0,0.0,0.0,0.0,71804.0,108313.0,0.0,0.0,0.0,0.0,0.0,0.0,108313.0,59496106.0,-52733371.0,1604882.0,0.0,8367617.0,8475930.0,0.0,0.0,-5836378.0,,
BLU.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,1955000.0,0.0,1955000.0,86000.0,0.0,0.0,2041000.0,61092000.0,0.0,0.0,0.0,0.0,0.0,169000.0,61261000.0,0.0,63302000.0,122000.0,43000.0,0.0,0.0,790000.0,955000.0,68000.0,0.0,0.0,539000.0,607000.0,0.0,1562000.0,139997000.0,-87080000.0,8823000.0,0.0,61740000.0,63302000.0,0.0,111000.0,-1844000.0,,
ACP.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,70751.0,0.0,70751.0,33993.0,0.0,5346.0,110090.0,10841890.0,0.0,0.0,0.0,50000.0,0.0,0.0,10891890.0,0.0,11001980.0,261917.0,0.0,0.0,0.0,688035.0,949952.0,3625891.0,0.0,0.0,1685983.0,5311874.0,0.0,6261826.0,11828277.0,-7098123.0,10000.0,0.0,4740154.0,11001980.0,0.0,3625891.0,3555140.0,,
AAJ.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,2692048.0,130000.0,2822048.0,18978.0,0.0,5028.0,2846054.0,48082.0,0.0,0.0,0.0,0.0,0.0,0.0,48082.0,0.0,2894136.0,94348.0,0.0,0.0,0.0,59911.0,154259.0,0.0,0.0,0.0,34102.0,34102.0,0.0,188361.0,16320895.0,-13937007.0,321887.0,0.0,2705775.0,2894136.0,0.0,0.0,-2692048.0,,
OEX.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,4310767.0,442802.0,4753569.0,0.0,102917.0,948107.0,5804593.0,9339173.0,0.0,0.0,0.0,0.0,0.0,0.0,9339173.0,0.0,15143766.0,629369.0,0.0,0.0,0.0,1676011.0,2305380.0,0.0,0.0,0.0,3855483.0,3855483.0,0.0,6160863.0,185355925.0,-183469774.0,0.0,7096752.0,8982903.0,15143766.0,0.0,0.0,-4310767.0,,
7747.T,2021-06-30,JPY,,2021-06-30,2021-06-30,2021,FY,21358000000.0,0.0,21358000000.0,0.0,19906000000.0,19868000000.0,61132000000.0,40790000000.0,2549000000.0,3715000000.0,6264000000.0,0.0,396000000.0,6841000000.0,54291000000.0,4000000.0,115427000000.0,1694000000.0,4593000000.0,1811000000.0,0.0,8385000000.0,14672000000.0,3450000000.0,0.0,1447000000.0,2921000000.0,7818000000.0,0.0,22490000000.0,12647000000.0,61155000000.0,0.0,19110000000.0,92912000000.0,115402000000.0,4885000000.0,8043000000.0,-13315000000.0,,
ANR.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,3432077.0,0.0,3432077.0,772559.0,0.0,37123.0,4241759.0,85031.0,0.0,0.0,0.0,0.0,0.0,0.0,85031.0,0.0,4326790.0,195629.0,14116.0,0.0,0.0,192858.0,402603.0,65801.0,0.0,0.0,28268.0,94069.0,0.0,496672.0,19755634.0,-16604008.0,678492.0,0.0,3830118.0,4326790.0,0.0,79917.0,-3352160.0,,
AMS.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,25984000.0,0.0,25984000.0,12757000.0,16654000.0,5233000.0,60628000.0,5419000.0,0.0,25152000.0,25152000.0,0.0,0.0,0.0,30571000.0,0.0,91199000.0,21893000.0,579000.0,0.0,0.0,1245000.0,23717000.0,2614000.0,0.0,870000.0,284000.0,3768000.0,0.0,27485000.0,101749000.0,-41147000.0,3112000.0,0.0,63714000.0,91199000.0,0.0,3193000.0,-22791000.0,,
AZS.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,30267222.0,0.0,30267222.0,876900.0,0.0,0.0,31144122.0,16078833.0,0.0,0.0,0.0,948.0,0.0,4500.0,16084281.0,0.0,47228403.0,1641257.0,120558.0,0.0,0.0,198983.0,1960798.0,382791.0,0.0,0.0,121623.0,504414.0,0.0,2465212.0,142324512.0,-101422994.0,3861673.0,0.0,44763191.0,47228403.0,0.0,503349.0,-29763873.0,,
AUR.AX,2021-06-30,AUD,,2021-06-30,2021-06-30,2021,FY,3334587.0,0.0,3334587.0,26454.0,0.0,0.0,3361041.0,21018704.0,0.0,0.0,0.0,0.0,0.0,0.0,21018704.0,0.0,24379745.0,101278.0,0.0,0.0,0.0,161158.0,262436.0,0.0,0.0,0.0,57620.0,57620.0,0.0,320056.0,130689277.0,-106950203.0,320615.0,0.0,24059689.0,24379745.0,0.0,0.0,-3334587.0,,
